BuildingIndex,Year,Month,Day,Hour,DayInWeek,HolidayOrNot,EnergyDemand,SOC
1,2017,3,23,22,0,0,57.711222,0
1,2017,3,23,23,0,0,0.551392,0
1,2017,3,24,0,0,0,59.270335,0
1,2017,3,24,1,0,0,44.702447,0
1,2017,3,24,2,0,0,86.857751,0
1,2017,3,24,3,0,0,64.535133,0
1,2017,3,24,4,0,0,73.446771,0
1,2017,3,24,5,0,0,92.01285,0
1,2017,3,24,6,0,0,40.617152,0
1,2017,3,24,7,0,0,21.795965,0
1,2017,3,24,8,0,0,56.992508,0
1,2017,3,24,9,0,0,37.676842,0
1,2017,3,24,10,0,0,98.938886,0
1,2017,3,24,11,0,0,70.809877,0
1,2017,3,24,12,0,0,13.880185,0
1,2017,3,24,13,0,0,67.914466,0
1,2017,3,24,14,0,0,32.33367,0
1,2017,3,24,15,0,0,79.754584,0
1,2017,3,24,16,0,0,28.099243,0
1,2017,3,24,17,0,0,61.235954,0
1,2017,3,24,18,0,0,129.477398,0
1,2017,3,24,19,0,0,93.550094,0
1,2017,3,24,20,0,0,22.94745,0
1,2017,3,24,21,0,0,22.325648,0
1,2017,3,24,22,0,0,76.338708,0
1,2017,3,24,23,0,0,55.110932,0
1,2017,3,25,0,0,0,29.205026,0
1,2017,3,25,1,0,0,96.997111,0
1,2017,3,25,2,0,0,110.92328,0
1,2017,3,25,3,0,0,107.178946,0
1,2017,3,25,4,0,0,82.330399,0
1,2017,3,25,5,0,0,116.939103,0
1,2017,3,25,6,0,0,0.614997,0
1,2017,3,25,7,0,0,112.878199,0
1,2017,3,25,8,0,0,104.193809,0
1,2017,3,25,9,0,0,23.834877,0
1,2017,3,25,10,0,0,81.095187,0
1,2017,3,25,11,0,0,106.903355,0
1,2017,3,25,12,0,0,85.842836,0
1,2017,3,25,13,0,0,62.258062,0
1,2017,3,25,14,0,0,126.751025,0
1,2017,3,25,15,0,0,56.513507,0
1,2017,3,25,16,0,0,43.792724,0
1,2017,3,25,17,0,0,61.633069,0
1,2017,3,25,18,0,0,66.116862,0
1,2017,3,25,19,0,0,63.219767,0
1,2017,3,25,20,0,0,55.211666,0
1,2017,3,25,21,0,0,51.13088,0
1,2017,3,25,22,0,0,44.808136,0
1,2017,3,25,23,0,0,87.323732,0
1,2017,3,26,0,0,0,151.58429,0
1,2017,3,26,1,0,0,44.745226,0
1,2017,3,26,2,0,0,122.406483,0
1,2017,3,26,3,0,0,55.502332,0
1,2017,3,26,4,0,0,80.075318,0
1,2017,3,26,5,0,0,44.876869,0
1,2017,3,26,6,0,0,85.976013,0
1,2017,3,26,7,0,0,41.229804,0
1,2017,3,26,8,0,0,104.193809,0
1,2017,3,26,9,0,0,22.409707,0
1,2017,3,26,10,0,0,57.711222,0
1,2017,3,26,11,0,0,75.440403,0
1,2017,3,26,12,0,0,80.39265,0
1,2017,3,26,13,0,0,53.248784,0
1,2017,3,26,14,0,0,62.258062,0
1,2017,3,26,15,0,0,48.316879,0
1,2017,3,26,16,0,0,89.150079,0
1,2017,3,26,17,0,0,43.239149,0
1,2017,3,26,18,0,0,62.110657,0
1,2017,3,26,19,0,0,53.248784,0
1,2017,3,26,20,0,0,72.67515,0
1,2017,3,26,21,0,0,62.258062,0
1,2017,3,26,22,0,0,71.533198,0
1,2017,3,26,23,0,0,49.370427,0
1,2017,3,27,0,0,0,63.535472,0
1,2017,3,27,1,0,0,59.436891,0
1,2017,3,27,2,0,0,107.178946,0
1,2017,3,27,3,0,0,18.299039,0
1,2017,3,27,4,0,0,44.038734,0
1,2017,3,27,5,0,0,31.468564,0
1,2017,3,27,6,0,0,23.540535,0
1,2017,3,27,7,0,0,122.64627,0
1,2017,3,27,8,0,0,122.417464,0
1,2017,3,27,9,0,0,82.330399,0
1,2017,3,27,10,0,0,86.857751,0
1,2017,3,27,11,0,0,41.003809,0
1,2017,3,27,12,0,0,92.646064,0
1,2017,3,27,13,0,0,110.206548,0
1,2017,3,27,14,0,0,34.908023,0
1,2017,3,27,15,0,0,81.178227,0
1,2017,3,27,16,0,0,42.913765,0
1,2017,3,27,17,0,0,87.177194,0
1,2017,3,27,18,0,0,44.279213,0
1,2017,3,27,19,0,0,55.694296,0
1,2017,3,27,20,0,0,67.969728,0
1,2017,3,27,21,0,0,49.088287,0
1,2017,3,27,22,0,0,24.905317,0
1,2017,3,27,23,0,0,34.241698,0
1,2017,3,28,0,0,0,30.424337,0
1,2017,3,28,1,0,0,54.538746,0
1,2017,3,28,2,0,0,169.364497,0
1,2017,3,28,3,0,0,147.4398,0
1,2017,3,28,4,0,0,119.11496,0
1,2017,3,28,5,0,0,81.557046,0
1,2017,3,28,6,0,0,51.13088,0
1,2017,3,28,7,0,0,84.612951,0
1,2017,3,28,8,0,0,73.923094,0
1,2017,3,28,9,0,0,58.982303,0
1,2017,3,28,10,0,0,81.095187,0
1,2017,3,28,11,0,0,77.137456,0
1,2017,3,28,12,0,0,44.279213,0
1,2017,3,28,13,0,0,104.227383,0
1,2017,3,28,14,0,0,83.269169,0
1,2017,3,28,15,0,0,35.804447,0
1,2017,3,28,16,0,0,63.098073,0
1,2017,3,28,17,0,0,146.982423,0
1,2017,3,28,18,0,0,51.13088,0
1,2017,3,28,19,0,0,51.664053,0
1,2017,3,28,20,0,0,139.084419,0
1,2017,3,28,21,0,0,128.063874,0
1,2017,3,28,22,0,0,71.196698,0
1,2017,3,28,23,0,0,17.019266,0
1,2017,3,29,0,0,0,14.765639,0
1,2017,3,29,1,0,0,92.646064,0
1,2017,3,29,2,0,0,76.236458,0
1,2017,3,29,3,0,0,118.64279,0
1,2017,3,29,4,0,0,64.259252,0
1,2017,3,29,5,0,0,83.567149,0
1,2017,3,29,6,0,0,38.327345,0
1,2017,3,29,7,0,0,65.559921,0
1,2017,3,29,8,0,0,118.64279,0
1,2017,3,29,9,0,0,77.366056,0
1,2017,3,29,10,0,0,0.05114,0
1,2017,3,29,11,0,0,54.493243,0
1,2017,3,29,12,0,0,58.356046,0
1,2017,3,29,13,0,0,37.797181,0
1,2017,3,29,14,0,0,41.975255,0
1,2017,3,29,15,0,0,56.513507,0
1,2017,3,29,16,0,0,29.205026,0
1,2017,3,29,17,0,0,26.964423,0
1,2017,3,29,18,0,0,48.510654,0
1,2017,3,29,19,0,0,29.205026,0
1,2017,3,29,20,0,0,47.976532,0
1,2017,3,29,21,0,0,41.230736,0
1,2017,3,29,22,0,0,49.370427,0
1,2017,3,29,23,0,0,91.690232,0
1,2017,3,30,0,0,0,63.36113,0
1,2017,3,30,1,0,0,58.497208,0
1,2017,3,30,2,0,0,100.718113,0
1,2017,3,30,3,0,0,73.857118,0
1,2017,3,30,4,0,0,138.330065,0
1,2017,3,30,5,0,0,26.964423,0
1,2017,3,30,6,0,0,106.522825,0
1,2017,3,30,7,0,0,71.533198,0
1,2017,3,30,8,0,0,13.880185,0
1,2017,3,30,9,0,0,61.441774,0
1,2017,3,30,10,0,0,52.183084,0
1,2017,3,30,11,0,0,82.800632,0
1,2017,3,30,12,0,0,29.205026,0
1,2017,3,30,13,0,0,67.326168,0
1,2017,3,30,14,0,0,73.857118,0
1,2017,3,30,15,0,0,41.229804,0
1,2017,3,30,16,0,0,72.82192,0
1,2017,3,30,17,0,0,14.765639,0
1,2017,3,30,18,0,0,58.222167,0
1,2017,3,30,19,0,0,92.08851,0
1,2017,3,30,20,0,0,19.986226,0
1,2017,3,30,21,0,0,55.278924,0
1,2017,3,30,22,0,0,69.482329,0
1,2017,3,30,23,0,0,71.096399,0
1,2017,4,1,0,0,0,77.206794,0
1,2017,4,1,1,0,0,48.316879,0
1,2017,4,1,2,0,0,68.742888,0
1,2017,4,1,3,0,0,12.607676,0
1,2017,4,1,4,0,0,35.661506,0
1,2017,4,1,5,0,0,55.278924,0
1,2017,4,1,6,0,0,110.294884,0
1,2017,4,1,7,0,0,113.133127,0
1,2017,4,1,8,0,0,69.482329,0
1,2017,4,1,9,0,0,55.110932,0
1,2017,4,1,10,0,0,37.797181,0
1,2017,4,1,11,0,0,89.150079,0
1,2017,4,1,12,0,0,49.141774,0
1,2017,4,1,13,0,0,35.804447,0
1,2017,4,1,14,0,0,49.522604,0
1,2017,4,1,15,0,0,27.707733,0
1,2017,4,1,16,0,0,107.896245,0
1,2017,4,1,17,0,0,64.535133,0
1,2017,4,1,18,0,0,96.659143,0
1,2017,4,1,19,0,0,0.158041,0
1,2017,4,1,20,0,0,122.406483,0
1,2017,4,1,21,0,0,55.560662,0
1,2017,4,1,22,0,0,37.015771,0
1,2017,4,1,23,0,0,47.976532,0
1,2017,4,2,0,0,0,39.195148,0
1,2017,4,2,1,0,0,19.050296,0
1,2017,4,2,2,0,0,86.049876,0
1,2017,4,2,3,0,0,0.678237,0
1,2017,4,2,4,0,0,36.999698,0
1,2017,4,2,5,0,0,45.151798,0
1,2017,4,2,6,0,0,106.624866,0
1,2017,4,2,7,0,0,49.313485,0
1,2017,4,2,8,0,0,51.336457,0
1,2017,4,2,9,0,0,104.227383,0
1,2017,4,2,10,0,0,47.976532,0
1,2017,4,2,11,0,0,95.946769,0
1,2017,4,2,12,0,0,23.588272,0
1,2017,4,2,13,0,0,54.767022,0
1,2017,4,2,14,0,0,56.481071,0
1,2017,4,2,15,0,0,54.493243,0
1,2017,4,2,16,0,0,22.325648,0
1,2017,4,2,17,0,0,45.388285,0
1,2017,4,2,18,0,0,30.424337,0
1,2017,4,2,19,0,0,72.67515,0
1,2017,4,2,20,0,0,34.908023,0
1,2017,4,2,21,0,0,18.299039,0
1,2017,4,2,22,0,0,37.797181,0
1,2017,4,2,23,0,0,82.800632,0
1,2017,4,3,0,0,0,62.768744,0
1,2017,4,3,1,0,0,57.650527,0
1,2017,4,3,2,0,0,87.001219,0
1,2017,4,3,3,0,0,50.875749,0
1,2017,4,3,4,0,0,58.356046,0
1,2017,4,3,5,0,0,130.516284,0
1,2017,4,3,6,0,0,49.268755,0
1,2017,4,3,7,0,0,30.772191,0
1,2017,4,3,8,0,0,122.390108,0
1,2017,4,3,9,0,0,84.510725,0
1,2017,4,3,10,0,0,60.183907,0
1,2017,4,3,11,0,0,55.389369,0
1,2017,4,3,12,0,0,45.18395,0
1,2017,4,3,13,0,0,99.071614,0
1,2017,4,3,14,0,0,126.157585,0
1,2017,4,3,15,0,0,72.305346,0
1,2017,4,3,16,0,0,73.493959,0
1,2017,4,3,17,0,0,86.698353,0
1,2017,4,3,18,0,0,102.249564,0
1,2017,4,3,19,0,0,67.980424,0
1,2017,4,3,20,0,0,89.035732,0
1,2017,4,3,21,0,0,56.648645,0
1,2017,4,3,22,0,0,53.906267,0
1,2017,4,3,23,0,0,40.904602,0
1,2017,4,4,0,0,0,91.231793,0
1,2017,4,4,1,0,0,52.254487,0
1,2017,4,4,2,0,0,45.29552,0
1,2017,4,4,3,0,0,60.280282,0
1,2017,4,4,4,0,0,72.366392,0
1,2017,4,4,5,0,0,68.400052,0
1,2017,4,4,6,0,0,192.663108,0
1,2017,4,4,7,0,0,77.963203,0
1,2017,4,4,8,0,0,59.196661,0
1,2017,4,4,9,0,0,83.02205,0
1,2017,4,4,10,0,0,48.490697,0
1,2017,4,4,11,0,0,41.541175,0
1,2017,4,4,12,0,0,40.403617,0
1,2017,4,4,13,0,0,29.272303,0
1,2017,4,4,14,0,0,35.934351,0
1,2017,4,4,15,0,0,43.276709,0
1,2017,4,4,16,0,0,38.040217,0
1,2017,4,4,17,0,0,67.980424,0
1,2017,4,4,18,0,0,108.412332,0
1,2017,4,4,19,0,0,154.924894,0
1,2017,4,4,20,0,0,38.745464,0
1,2017,4,4,21,0,0,75.296906,0
1,2017,4,4,22,0,0,100.284852,0
1,2017,4,4,23,0,0,41.010796,0
1,2017,4,5,0,0,0,44.370578,0
1,2017,4,5,1,0,0,168.7739,0
1,2017,4,5,2,0,0,42.584911,0
1,2017,4,5,3,0,0,63.172217,0
1,2017,4,5,4,0,0,84.737663,0
1,2017,4,5,5,0,0,76.059946,0
1,2017,4,5,6,0,0,44.567424,0
1,2017,4,5,7,0,0,35.184657,0
1,2017,4,5,8,0,0,84.510725,0
1,2017,4,5,9,0,0,38.832841,0
1,2017,4,5,10,0,0,49.418909,0
1,2017,4,5,11,0,0,88.626728,0
1,2017,4,5,12,0,0,66.10529,0
1,2017,4,5,13,0,0,39.586774,0
1,2017,4,5,14,0,0,43.276709,0
1,2017,4,5,15,0,0,40.904602,0
1,2017,4,5,16,0,0,0,0
1,2017,4,5,17,0,0,57.336862,0
1,2017,4,5,18,0,0,0,0
1,2017,4,5,19,0,0,88.392344,0
1,2017,4,5,20,0,0,43.367414,0
1,2017,4,5,21,0,0,99.071614,0
1,2017,4,5,22,0,0,35.896487,0
1,2017,4,5,23,0,0,46.339619,0
1,2017,4,6,0,0,0,133.60514,0
1,2017,4,6,1,0,0,35.656911,0
1,2017,4,6,2,0,0,19.439446,0
1,2017,4,6,3,0,0,0.059628,0
1,2017,4,6,4,0,0,52.452308,0
1,2017,4,6,5,0,0,70.562851,0
1,2017,4,6,6,0,0,27.904592,0
1,2017,4,6,7,0,0,91.231793,0
1,2017,4,6,8,0,0,39.586774,0
1,2017,4,6,9,0,0,33.934841,0
1,2017,4,6,10,0,0,33.934841,0
1,2017,4,6,11,0,0,20.557613,0
1,2017,4,6,12,0,0,111.195301,0
1,2017,4,6,13,0,0,32.028889,0
1,2017,4,6,14,0,0,40.57849,0
1,2017,4,6,15,0,0,43.06036,0
1,2017,4,6,16,0,0,18.665534,0
1,2017,4,6,17,0,0,103.928166,0
1,2017,4,6,18,0,0,40.904602,0
1,2017,4,6,19,0,0,30.566396,0
1,2017,4,6,20,0,0,59.143146,0
1,2017,4,6,21,0,0,72.364846,0
1,2017,4,6,22,0,0,63.172217,0
1,2017,4,6,23,0,0,58.35653,0
1,2017,4,7,0,0,0,16.058982,0
1,2017,4,7,1,0,0,36.310683,0
1,2017,4,7,2,0,0,0.059628,0
1,2017,4,7,3,0,0,134.437004,0
1,2017,4,7,4,0,0,175.078,0
1,2017,4,7,5,0,0,40.403617,0
1,2017,4,7,6,0,0,58.50554,0
1,2017,4,7,7,0,0,70.476668,0
1,2017,4,7,8,0,0,70.947928,0
1,2017,4,7,9,0,0,133.952838,0
1,2017,4,7,10,0,0,66.585385,0
1,2017,4,7,11,0,0,57.131012,0
1,2017,4,7,12,0,0,61.554804,0
1,2017,4,7,13,0,0,133.952838,0
1,2017,4,7,14,0,0,88.626728,0
1,2017,4,7,15,0,0,71.372676,0
1,2017,4,7,16,0,0,76.523779,0
1,2017,4,7,17,0,0,133.60514,0
1,2017,4,7,18,0,0,121.644483,0
1,2017,4,7,19,0,0,119.276014,0
1,2017,4,7,20,0,0,134.678882,0
1,2017,4,7,21,0,0,61.554804,0
1,2017,4,7,22,0,0,73.300677,0
1,2017,4,7,23,0,0,169.834805,0
1,2017,4,8,0,0,0,33.934841,0
1,2017,4,8,1,0,0,75.248855,0
1,2017,4,8,2,0,0,69.535523,0
1,2017,4,8,3,0,0,21.250187,0
1,2017,4,8,4,0,0,100.654587,0
1,2017,4,8,5,0,0,62.224828,0
1,2017,4,8,6,0,0,45.562778,0
1,2017,4,8,7,0,0,59.143146,0
1,2017,4,8,8,0,0,91.231793,0
1,2017,4,8,9,0,0,32.771584,0
1,2017,4,8,10,0,0,27.516505,0
1,2017,4,8,11,0,0,18.99816,0
1,2017,4,8,12,0,0,72.364846,0
1,2017,4,8,13,0,0,59.680373,0
1,2017,4,8,14,0,0,152.424488,0
1,2017,4,8,15,0,0,2.238356,0
1,2017,4,8,16,0,0,72.366392,0
1,2017,4,8,17,0,0,59.143146,0
1,2017,4,8,18,0,0,70.828977,0
1,2017,4,8,19,0,0,75.397611,0
1,2017,4,8,20,0,0,84.737663,0
1,2017,4,8,21,0,0,36.345686,0
1,2017,4,8,22,0,0,18.99816,0
1,2017,4,8,23,0,0,55.389369,0
1,2017,4,9,0,0,0,68.884718,0
1,2017,4,9,1,0,0,61.525041,0
1,2017,4,9,2,0,0,44.567424,0
1,2017,4,9,3,0,0,55.619127,0
1,2017,4,9,4,0,0,36.59784,0
1,2017,4,9,5,0,0,55.605774,0
1,2017,4,9,6,0,0,65.763388,0
1,2017,4,9,7,0,0,43.193951,0
1,2017,4,9,8,0,0,18.665534,0
1,2017,4,9,9,0,0,66.94649,0
1,2017,4,9,10,0,0,44.370578,0
1,2017,4,9,11,0,0,37.002987,0
1,2017,4,9,12,0,0,0,0
1,2017,4,9,13,0,0,44.370578,0
1,2017,4,9,14,0,0,68.780366,0
1,2017,4,9,15,0,0,99.02677,0
1,2017,4,9,16,0,0,23.919844,0
1,2017,4,9,17,0,0,192.663108,0
1,2017,4,9,18,0,0,41.541175,0
1,2017,4,9,19,0,0,81.277436,0
1,2017,4,9,20,0,0,116.546959,0
1,2017,4,9,21,0,0,70.828977,0
1,2017,4,9,22,0,0,20.557613,0
1,2017,4,9,23,0,0,83.0996,0
1,2017,4,10,0,0,0,90.548408,0
1,2017,4,10,1,0,0,45.340484,0
1,2017,4,10,2,0,0,55.369786,0
1,2017,4,10,3,0,0,49.427999,0
1,2017,4,10,4,0,0,34.077998,0
1,2017,4,10,5,0,0,32.539808,0
1,2017,4,10,6,0,0,184.586813,0
1,2017,4,10,7,0,0,41.188553,0
1,2017,4,10,8,0,0,55.619127,0
1,2017,4,10,9,0,0,37.113751,0
1,2017,4,10,10,0,0,23.359512,0
1,2017,4,10,11,0,0,65.763388,0
1,2017,4,10,12,0,0,116.546959,0
1,2017,4,10,13,0,0,51.721004,0
1,2017,4,10,14,0,0,37.624094,0
1,2017,4,10,15,0,0,75.397611,0
1,2017,4,10,16,0,0,37.413943,0
1,2017,4,10,17,0,0,76.572528,0
1,2017,4,10,18,0,0,73.981204,0
1,2017,4,10,19,0,0,66.020426,0
1,2017,4,10,20,0,0,91.023947,0
1,2017,4,10,21,0,0,56.370394,0
1,2017,4,10,22,0,0,40.403617,0
1,2017,4,10,23,0,0,52.050229,0
1,2017,4,11,0,0,0,69.051608,0
1,2017,4,11,1,0,0,0,0
1,2017,4,11,2,0,0,76.909017,0
1,2017,4,11,3,0,0,72.364846,0
1,2017,4,11,4,0,0,64.059189,0
1,2017,4,11,5,0,0,49.427999,0
1,2017,4,11,6,0,0,96.301807,0
1,2017,4,11,7,0,0,71.286271,0
1,2017,4,11,8,0,0,50.755844,0
1,2017,4,11,9,0,0,20.472381,0
1,2017,4,11,10,0,0,30.566396,0
1,2017,4,11,11,0,0,49.418909,0
1,2017,4,11,12,0,0,59.680373,0
1,2017,4,11,13,0,0,43.002564,0
1,2017,4,11,14,0,0,88.392344,0
1,2017,4,11,15,0,0,28.773092,0
1,2017,4,11,16,0,0,33.710516,0
1,2017,4,11,17,0,0,107.621545,0
1,2017,4,11,18,0,0,22.456549,0
1,2017,4,11,19,0,0,86.628114,0
1,2017,4,11,20,0,0,30.566396,0
1,2017,4,11,21,0,0,88.711016,0
1,2017,4,11,22,0,0,81.033128,0
1,2017,4,11,23,0,0,145.017322,0
1,2017,4,12,0,0,0,37.490569,0
1,2017,4,12,1,0,0,52.254487,0
1,2017,4,12,2,0,0,37.002987,0
1,2017,4,12,3,0,0,63.172217,0
1,2017,4,12,4,0,0,33.710649,0
1,2017,4,12,5,0,0,76.909017,0
1,2017,4,12,6,0,0,46.62499,0
1,2017,4,12,7,0,0,44.567424,0
1,2017,4,12,8,0,0,76.523779,0
1,2017,4,12,9,0,0,36.663823,0
1,2017,4,12,10,0,0,35.934351,0
1,2017,4,12,11,0,0,99.02677,0
1,2017,4,12,12,0,0,37.624094,0
1,2017,4,12,13,0,0,32.338103,0
1,2017,4,12,14,0,0,0,0
1,2017,4,12,15,0,0,148.133213,0
1,2017,4,12,16,0,0,73.467227,0
1,2017,4,12,17,0,0,34.077998,0
1,2017,4,12,18,0,0,103.379329,0
1,2017,4,12,19,0,0,66.585385,0
1,2017,4,12,20,0,0,109.280715,0
1,2017,4,12,21,0,0,89.988912,0
1,2017,4,12,22,0,0,142.88301,0
1,2017,4,12,23,0,0,77.343434,0
1,2017,4,13,0,0,0,53.49058,0
1,2017,4,13,1,0,0,41.188553,0
1,2017,4,13,2,0,0,121.644483,0
1,2017,4,13,3,0,0,169.834805,0
1,2017,4,13,4,0,0,58.50554,0
1,2017,4,13,5,0,0,58.928498,0
1,2017,4,13,6,0,0,45.451843,0
1,2017,4,13,7,0,0,73.632419,0
1,2017,4,13,8,0,0,55.605774,0
1,2017,4,13,9,0,0,35.027099,0
1,2017,4,13,10,0,0,71.286271,0
1,2017,4,13,11,0,0,43.276709,0
1,2017,4,13,12,0,0,43.002564,0
1,2017,4,13,13,0,0,50.040947,0
1,2017,4,13,14,0,0,29.173576,0
1,2017,4,13,15,0,0,42.047166,0
1,2017,4,13,16,0,0,45.451843,0
1,2017,4,13,17,0,0,97.446404,0
1,2017,4,13,18,0,0,33.934841,0
1,2017,4,13,19,0,0,99.071614,0
1,2017,4,13,20,0,0,103.379329,0
1,2017,4,13,21,0,0,20.557613,0
1,2017,4,13,22,0,0,103.928166,0
1,2017,4,13,23,0,0,35.338993,0
1,2017,4,14,0,0,0,103.171115,0
1,2017,4,14,1,0,0,64.059189,0
1,2017,4,14,2,0,0,36.427202,0
1,2017,4,14,3,0,0,0.167108,0
1,2017,4,14,4,0,0,94.495748,0
1,2017,4,14,5,0,0,138.013971,0
1,2017,4,14,6,0,0,61.525041,0
1,2017,4,14,7,0,0,35.247799,0
1,2017,4,14,8,0,0,57.612489,0
1,2017,4,14,9,0,0,45.340484,0
1,2017,4,14,10,0,0,71.372676,0
1,2017,4,14,11,0,0,9.886688,0
1,2017,4,14,12,0,0,58.928498,0
1,2017,4,14,13,0,0,70.828977,0
1,2017,4,14,14,0,0,71.875371,0
1,2017,4,14,15,0,0,103.726947,0
1,2017,4,14,16,0,0,33.934841,0
1,2017,4,14,17,0,0,35.027099,0
1,2017,4,14,18,0,0,61.107238,0
1,2017,4,14,19,0,0,40.904602,0
1,2017,4,14,20,0,0,50.984256,0
1,2017,4,14,21,0,0,45.562778,0
1,2017,4,14,22,0,0,57.131012,0
1,2017,4,14,23,0,0,47.604003,0
1,2017,4,15,0,0,0,71.286271,0
1,2017,4,15,1,0,0,41.73024,0
1,2017,4,15,2,0,0,73.981204,0
1,2017,4,15,3,0,0,75.248855,0
1,2017,4,15,4,0,0,73.632419,0
1,2017,4,15,5,0,0,81.033128,0
1,2017,4,15,6,0,0,76.780948,0
1,2017,4,15,7,0,0,103.726947,0
1,2017,4,15,8,0,0,49.150786,0
1,2017,4,15,9,0,0,88.626728,0
1,2017,4,15,10,0,0,133.60514,0
1,2017,4,15,11,0,0,50.505804,0
1,2017,4,15,12,0,0,0,0
1,2017,4,15,13,0,0,0,0
1,2017,4,15,14,0,0,40.615303,0
1,2017,4,15,15,0,0,83.02205,0
1,2017,4,15,16,0,0,0,0
1,2017,4,15,17,0,0,58.077691,0
1,2017,4,15,18,0,0,43.367414,0
1,2017,4,15,19,0,0,74.149735,0
1,2017,4,15,20,0,0,154.924894,0
1,2017,4,15,21,0,0,75.248855,0
1,2017,4,15,22,0,0,76.863715,0
1,2017,4,15,23,0,0,99.698249,0
1,2017,4,16,0,0,0,43.367414,0
1,2017,4,16,1,0,0,20.557613,0
1,2017,4,16,2,0,0,54.058261,0
1,2017,4,16,3,0,0,103.928166,0
1,2017,4,16,4,0,0,50.755844,0
1,2017,4,16,5,0,0,55.619127,0
1,2017,4,16,6,0,0,64.875371,0
1,2017,4,16,7,0,0,59.071213,0
1,2017,4,16,8,0,0,75.17148,0
1,2017,4,16,9,0,0,121.044675,0
1,2017,4,16,10,0,0,37.624094,0
1,2017,4,16,11,0,0,109.892588,0
1,2017,4,16,12,0,0,45.29552,0
1,2017,4,16,13,0,0,57.612489,0
1,2017,4,16,14,0,0,100.590102,0
1,2017,4,16,15,0,0,59.502545,0
1,2017,4,16,16,0,0,88.711016,0
1,2017,4,16,17,0,0,59.196661,0
1,2017,4,16,18,0,0,58.50554,0
1,2017,4,16,19,0,0,99.698249,0
1,2017,4,16,20,0,0,58.50554,0
1,2017,4,16,21,0,0,2.238356,0
1,2017,4,16,22,0,0,33.30631,0
1,2017,4,16,23,0,0,73.493959,0
1,2017,4,17,0,0,0,20.472381,0
1,2017,4,17,1,0,0,20.301859,0
1,2017,4,17,2,0,0,103.726947,0
1,2017,4,17,3,0,0,32.771584,0
1,2017,4,17,4,0,0,99.698249,0
1,2017,4,17,5,0,0,84.130468,0
1,2017,4,17,6,0,0,82.639898,0
1,2017,4,17,7,0,0,133.60514,0
1,2017,4,17,8,0,0,28.790488,0
1,2017,4,17,9,0,0,93.131981,0
1,2017,4,17,10,0,0,145.017322,0
1,2017,4,17,11,0,0,75.300957,0
1,2017,4,17,12,0,0,76.909017,0
1,2017,4,17,13,0,0,62.309682,0
1,2017,4,17,14,0,0,0,0
1,2017,4,17,15,0,0,32.296521,0
1,2017,4,17,16,0,0,28.513059,0
1,2017,4,17,17,0,0,57.336862,0
1,2017,4,17,18,0,0,57.264789,0
1,2017,4,17,19,0,0,103.171115,0
1,2017,4,17,20,0,0,37.415591,0
1,2017,4,17,21,0,0,45.451843,0
1,2017,4,17,22,0,0,35.896487,0
1,2017,4,17,23,0,0,58.181431,0
1,2017,4,18,0,0,0,0,0
1,2017,4,18,1,0,0,103.171115,0
1,2017,4,18,2,0,0,144.142583,0
1,2017,4,18,3,0,0,20.978757,0
1,2017,4,18,4,0,0,42.584911,0
1,2017,4,18,5,0,0,103.726947,0
1,2017,4,18,6,0,0,46.62499,0
1,2017,4,18,7,0,0,0,0
1,2017,4,18,8,0,0,50.505804,0
1,2017,4,18,9,0,0,28.790488,0
1,2017,4,18,10,0,0,107.621545,0
1,2017,4,18,11,0,0,20.978757,0
1,2017,4,18,12,0,0,49.9395,0
1,2017,4,18,13,0,0,69.535523,0
1,2017,4,18,14,0,0,43.276709,0
1,2017,4,18,15,0,0,128.36493,0
1,2017,4,18,16,0,0,95.716855,0
1,2017,4,18,17,0,0,79.572979,0
1,2017,4,18,18,0,0,44.162231,0
1,2017,4,18,19,0,0,102.36699,0
1,2017,4,18,20,0,0,50.011667,0
1,2017,4,18,21,0,0,106.537065,0
1,2017,4,18,22,0,0,100.564698,0
1,2017,4,18,23,0,0,47.298463,0
1,2017,4,19,0,0,0,181.256986,0
1,2017,4,19,1,0,0,0,0
1,2017,4,19,2,0,0,101.165497,0
1,2017,4,19,3,0,0,101.165497,0
1,2017,4,19,4,0,0,32.62863,0
1,2017,4,19,5,0,0,59.514857,0
1,2017,4,19,6,0,0,111.755406,0
1,2017,4,19,7,0,0,78.490227,0
1,2017,4,19,8,0,0,88.463711,0
1,2017,4,19,9,0,0,95.71535,0
1,2017,4,19,10,0,0,90.41328,0
1,2017,4,19,11,0,0,78.795403,0
1,2017,4,19,12,0,0,32.62863,0
1,2017,4,19,13,0,0,80.025706,0
1,2017,4,19,14,0,0,102.882619,0
1,2017,4,19,15,0,0,44.117291,0
1,2017,4,19,16,0,0,181.256986,0
1,2017,4,19,17,0,0,92.614929,0
1,2017,4,19,18,0,0,78.99018,0
1,2017,4,19,19,0,0,74.816386,0
1,2017,4,19,20,0,0,104.462949,0
1,2017,4,19,21,0,0,95.252808,0
1,2017,4,19,22,0,0,62.739265,0
1,2017,4,19,23,0,0,104.199145,0
1,2017,4,20,0,0,0,32.709915,0
1,2017,4,20,1,0,0,74.386636,0
1,2017,4,20,2,0,0,0,0
1,2017,4,20,3,0,0,94.629763,0
1,2017,4,20,4,0,0,99.878611,0
1,2017,4,20,5,0,0,26.235918,0
1,2017,4,20,6,0,0,32.505545,0
1,2017,4,20,7,0,0,47.466398,0
1,2017,4,20,8,0,0,85.122905,0
